Date;Code région;Région;Code département;Département;Code commune;Commune;Type de données;Catégorie;Sexe;Tranche d'âge;Nombre de demandeurs d'emploi
2015-T4;11;Île-de-France;91;Essonne;91433;Morigny-Champigny;Brutes;ABC;Total;Moins de 25 ans;25
2015-T4;11;Île-de-France;91;Essonne;91434;Morsang-sur-Orge;Brutes;ABC;Hommes;Total;700
2015-T4;11;Île-de-France;91;Essonne;91434;Morsang-sur-Orge;Brutes;ABC;Total;De 25 à 49 ans;890
2015-T4;11;Île-de-France;91;Essonne;91435;Morsang-sur-Seine;Brutes;ABC;Femmes;Total;15
2015-T4;11;Île-de-France;91;Essonne;91457;La Norville;Brutes;ABC;Hommes;Total;105
2015-T4;11;Île-de-France;91;Essonne;91457;La Norville;Brutes;ABC;Total;Moins de 25 ans;30
2015-T4;11;Île-de-France;91;Essonne;91458;Nozay;Brutes;ABC;Femmes;Total;125
2015-T4;11;Île-de-France;91;Essonne;91458;Nozay;Brutes;ABC;Total;Moins de 25 ans;35
2015-T4;11;Île-de-France;91;Essonne;91461;Ollainville;Brutes;ABC;Total;De 25 à 49 ans;135
2015-T4;11;Île-de-France;91;Essonne;91463;Oncy-sur-École;Brutes;ABC;Femmes;Total;20
2015-T4;11;Île-de-France;91;Essonne;91463;Oncy-sur-École;Brutes;ABC;Total;De 25 à 49 ans;20
2015-T4;11;Île-de-France;91;Essonne;91468;Ormoy;Brutes;ABC;Total;Total;105
2015-T4;11;Île-de-France;91;Essonne;91469;Ormoy-la-Rivière;Brutes;ABC;Femmes;Total;15
2015-T4;11;Île-de-France;91;Essonne;91469;Ormoy-la-Rivière;Brutes;ABC;Total;De 25 à 49 ans;20
2015-T4;11;Île-de-France;91;Essonne;91471;Orsay;Brutes;ABC;Total;Total;705
2015-T4;11;Île-de-France;91;Essonne;91471;Orsay;Brutes;ABC;Femmes;Total;335
2015-T4;11;Île-de-France;91;Essonne;91471;Orsay;Brutes;ABC;Total;Moins de 25 ans;90
2015-T4;11;Île-de-France;91;Essonne;91471;Orsay;Brutes;ABC;Total;De 25 à 49 ans;445
2015-T4;11;Île-de-France;91;Essonne;91471;Orsay;Brutes;ABC;Total;50 ans et plus;175
2015-T4;11;Île-de-France;91;Essonne;91473;Orveau;Brutes;ABC;Total;Total;15
2015-T4;11;Île-de-France;91;Essonne;91473;Orveau;Brutes;ABC;Hommes;Total;10
2015-T4;11;Île-de-France;91;Essonne;91473;Orveau;Brutes;ABC;Total;50 ans et plus;0
2015-T4;11;Île-de-France;91;Essonne;91477;Palaiseau;Brutes;ABC;Total;Total;1780
2015-T4;11;Île-de-France;91;Essonne;91477;Palaiseau;Brutes;ABC;Hommes;Total;880
2015-T4;11;Île-de-France;91;Essonne;91477;Palaiseau;Brutes;ABC;Total;De 25 à 49 ans;1195
2015-T4;11;Île-de-France;91;Essonne;91477;Palaiseau;Brutes;ABC;Total;50 ans et plus;370
2015-T4;11;Île-de-France;91;Essonne;91479;Paray-Vieille-Poste;Brutes;ABC;Hommes;Total;225
2015-T4;11;Île-de-France;91;Essonne;91479;Paray-Vieille-Poste;Brutes;ABC;Femmes;Total;260
2015-T4;11;Île-de-France;91;Essonne;91479;Paray-Vieille-Poste;Brutes;ABC;Total;De 25 à 49 ans;295
2015-T4;11;Île-de-France;91;Essonne;91482;Pecqueuse;Brutes;ABC;Hommes;Total;10
2015-T4;11;Île-de-France;91;Essonne;91482;Pecqueuse;Brutes;ABC;Total;Moins de 25 ans;0
2015-T4;11;Île-de-France;91;Essonne;91482;Pecqueuse;Brutes;ABC;Total;50 ans et plus;10
2015-T4;11;Île-de-France;91;Essonne;91494;Le Plessis-Pâté;Brutes;ABC;Total;De 25 à 49 ans;125
2015-T4;11;Île-de-France;91;Essonne;91495;Plessis-Saint-Benoist;Brutes;ABC;Hommes;Total;10
2015-T4;11;Île-de-France;91;Essonne;91507;Prunay-sur-Essonne;Brutes;ABC;Total;Total;15
2015-T4;11;Île-de-France;91;Essonne;91507;Prunay-sur-Essonne;Brutes;ABC;Hommes;Total;10
2015-T4;11;Île-de-France;91;Essonne;91507;Prunay-sur-Essonne;Brutes;ABC;Femmes;Total;5
2015-T4;11;Île-de-France;91;Essonne;91507;Prunay-sur-Essonne;Brutes;ABC;Total;De 25 à 49 ans;5
2015-T4;11;Île-de-France;91;Essonne;91508;Puiselet-le-Marais;Brutes;ABC;Total;50 ans et plus;5
2015-T4;11;Île-de-France;91;Essonne;91514;Quincy-sous-Sénart;Brutes;ABC;Total;Total;640
2015-T4;11;Île-de-France;91;Essonne;91514;Quincy-sous-Sénart;Brutes;ABC;Femmes;Total;305
2015-T4;11;Île-de-France;91;Essonne;91525;Roinville;Brutes;ABC;Total;Total;55
2015-T4;11;Île-de-France;91;Essonne;91525;Roinville;Brutes;ABC;Total;50 ans et plus;20
2015-T4;11;Île-de-France;91;Essonne;91526;Roinvilliers;Brutes;ABC;Total;Total;5
2015-T4;11;Île-de-France;91;Essonne;91526;Roinvilliers;Brutes;ABC;Femmes;Total;0
2015-T4;11;Île-de-France;91;Essonne;91526;Roinvilliers;Brutes;ABC;Total;Moins de 25 ans;0
2015-T4;11;Île-de-France;91;Essonne;91533;Saclas;Brutes;ABC;Total;Total;105
2015-T4;11;Île-de-France;91;Essonne;91533;Saclas;Brutes;ABC;Total;De 25 à 49 ans;60
2015-T4;11;Île-de-France;91;Essonne;91533;Saclas;Brutes;ABC;Total;50 ans et plus;25
2015-T4;11;Île-de-France;91;Essonne;91534;Saclay;Brutes;ABC;Total;Total;140
2015-T4;11;Île-de-France;91;Essonne;91534;Saclay;Brutes;ABC;Total;De 25 à 49 ans;90
2015-T4;11;Île-de-France;91;Essonne;91538;Saint-Aubin;Brutes;ABC;Total;Total;35
2015-T4;11;Île-de-France;91;Essonne;91540;Saint-Chéron;Brutes;ABC;Hommes;Total;135
2015-T4;11;Île-de-France;91;Essonne;91540;Saint-Chéron;Brutes;ABC;Total;Moins de 25 ans;45
2015-T4;11;Île-de-France;91;Essonne;91540;Saint-Chéron;Brutes;ABC;Total;De 25 à 49 ans;125
2015-T4;11;Île-de-France;91;Essonne;91544;Saint-Cyr-la-Rivière;Brutes;ABC;Hommes;Total;10
2015-T4;11;Île-de-France;91;Essonne;91546;Saint-Cyr-sous-Dourdan;Brutes;ABC;Femmes;Total;20
2015-T4;11;Île-de-France;91;Essonne;91546;Saint-Cyr-sous-Dourdan;Brutes;ABC;Total;De 25 à 49 ans;30
2015-T4;11;Île-de-France;91;Essonne;91547;Saint-Escobille;Brutes;ABC;Hommes;Total;15
2015-T4;11;Île-de-France;91;Essonne;91547;Saint-Escobille;Brutes;ABC;Total;Moins de 25 ans;5
2015-T4;11;Île-de-France;91;Essonne;91547;Saint-Escobille;Brutes;ABC;Total;De 25 à 49 ans;20
2015-T4;11;Île-de-France;91;Essonne;91549;Sainte-Geneviève-des-Bois;Brutes;ABC;Total;Total;2725
2015-T4;11;Île-de-France;91;Essonne;91549;Sainte-Geneviève-des-Bois;Brutes;ABC;Hommes;Total;1405
2015-T4;11;Île-de-France;91;Essonne;91549;Sainte-Geneviève-des-Bois;Brutes;ABC;Femmes;Total;1320
2015-T4;11;Île-de-France;91;Essonne;91552;Saint-Germain-lès-Arpajon;Brutes;ABC;Total;Total;640
2015-T4;11;Île-de-France;91;Essonne;91552;Saint-Germain-lès-Arpajon;Brutes;ABC;Hommes;Total;300
2015-T4;11;Île-de-France;91;Essonne;91552;Saint-Germain-lès-Arpajon;Brutes;ABC;Total;De 25 à 49 ans;420
2015-T4;11;Île-de-France;91;Essonne;91552;Saint-Germain-lès-Arpajon;Brutes;ABC;Total;50 ans et plus;135
2015-T4;11;Île-de-France;91;Essonne;91553;Saint-Germain-lès-Corbeil;Brutes;ABC;Hommes;Total;185
2015-T4;11;Île-de-France;91;Essonne;91553;Saint-Germain-lès-Corbeil;Brutes;ABC;Total;De 25 à 49 ans;215
2015-T4;11;Île-de-France;91;Essonne;91556;Saint-Hilaire;Brutes;ABC;Total;Moins de 25 ans;0
2015-T4;11;Île-de-France;91;Essonne;91560;Saint-Jean-de-Beauregard;Brutes;ABC;Total;Total;20
2015-T4;11;Île-de-France;91;Essonne;91568;Saint-Maurice-Montcouronne;Brutes;ABC;Hommes;Total;30
2015-T4;11;Île-de-France;91;Essonne;91568;Saint-Maurice-Montcouronne;Brutes;ABC;Total;Moins de 25 ans;10
2015-T4;11;Île-de-France;91;Essonne;91568;Saint-Maurice-Montcouronne;Brutes;ABC;Total;50 ans et plus;15
2015-T4;11;Île-de-France;91;Essonne;91570;Saint-Michel-sur-Orge;Brutes;ABC;Total;Total;1510
2015-T4;11;Île-de-France;91;Essonne;91570;Saint-Michel-sur-Orge;Brutes;ABC;Hommes;Total;770
2015-T4;11;Île-de-France;91;Essonne;91573;Saint-Pierre-du-Perray;Brutes;ABC;Hommes;Total;290
2015-T4;11;Île-de-France;91;Essonne;91577;Saintry-sur-Seine;Brutes;ABC;Total;Total;305
2015-T4;11;Île-de-France;91;Essonne;91577;Saintry-sur-Seine;Brutes;ABC;Femmes;Total;140
2015-T4;11;Île-de-France;91;Essonne;91577;Saintry-sur-Seine;Brutes;ABC;Total;Moins de 25 ans;45
2015-T4;11;Île-de-France;91;Essonne;91578;Saint-Sulpice-de-Favières;Brutes;ABC;Hommes;Total;10
2015-T4;11;Île-de-France;91;Essonne;91578;Saint-Sulpice-de-Favières;Brutes;ABC;Femmes;Total;5
2015-T4;11;Île-de-France;91;Essonne;91579;Saint-Vrain;Brutes;ABC;Hommes;Total;60
2015-T4;11;Île-de-France;91;Essonne;91579;Saint-Vrain;Brutes;ABC;Femmes;Total;45
2015-T4;11;Île-de-France;91;Essonne;91581;Saint-Yon;Brutes;ABC;Femmes;Total;30
2015-T4;11;Île-de-France;91;Essonne;91587;Saulx-les-Chartreux;Brutes;ABC;Total;Total;305
2015-T4;11;Île-de-France;91;Essonne;91587;Saulx-les-Chartreux;Brutes;ABC;Total;50 ans et plus;80
2015-T4;11;Île-de-France;91;Essonne;91589;Savigny-sur-Orge;Brutes;ABC;Total;50 ans et plus;635
2015-T4;11;Île-de-France;91;Essonne;91593;Sermaise;Brutes;ABC;Total;Moins de 25 ans;10
2015-T4;11;Île-de-France;91;Essonne;91599;Soisy-sur-École;Brutes;ABC;Hommes;Total;30
2015-T4;11;Île-de-France;91;Essonne;91599;Soisy-sur-École;Brutes;ABC;Total;Moins de 25 ans;5
2015-T4;11;Île-de-France;91;Essonne;91599;Soisy-sur-École;Brutes;ABC;Total;De 25 à 49 ans;35
2015-T4;11;Île-de-France;91;Essonne;91602;Souzy-la-Briche;Brutes;ABC;Total;Total;35
2015-T4;11;Île-de-France;91;Essonne;91602;Souzy-la-Briche;Brutes;ABC;Hommes;Total;10
2015-T4;11;Île-de-France;91;Essonne;91602;Souzy-la-Briche;Brutes;ABC;Femmes;Total;25
2015-T4;11;Île-de-France;91;Essonne;91602;Souzy-la-Briche;Brutes;ABC;Total;50 ans et plus;5
2015-T4;11;Île-de-France;91;Essonne;91613;Congerville-Thionville;Brutes;ABC;Femmes;Total;5
2015-T4;11;Île-de-France;91;Essonne;91613;Congerville-Thionville;Brutes;ABC;Total;Moins de 25 ans;5
2015-T4;11;Île-de-France;91;Essonne;91617;Tigery;Brutes;ABC;Hommes;Total;65
2015-T4;11;Île-de-France;91;Essonne;91617;Tigery;Brutes;ABC;Total;De 25 à 49 ans;100
2015-T4;11;Île-de-France;91;Essonne;91619;Torfou;Brutes;ABC;Total;Moins de 25 ans;5
2015-T4;11;Île-de-France;91;Essonne;91619;Torfou;Brutes;ABC;Total;50 ans et plus;0
2015-T4;11;Île-de-France;91;Essonne;91630;Le Val-Saint-Germain;Brutes;ABC;Total;Total;60
2015-T4;11;Île-de-France;91;Essonne;91630;Le Val-Saint-Germain;Brutes;ABC;Hommes;Total;35
2015-T4;11;Île-de-France;91;Essonne;91630;Le Val-Saint-Germain;Brutes;ABC;Total;Moins de 25 ans;10
2015-T4;11;Île-de-France;91;Essonne;91630;Le Val-Saint-Germain;Brutes;ABC;Total;De 25 à 49 ans;30
2015-T4;11;Île-de-France;91;Essonne;91631;Varennes-Jarcy;Brutes;ABC;Total;Total;105
2015-T4;11;Île-de-France;91;Essonne;91631;Varennes-Jarcy;Brutes;ABC;Total;De 25 à 49 ans;55
2015-T4;11;Île-de-France;91;Essonne;91634;Vaugrigneuse;Brutes;ABC;Hommes;Total;25
2015-T4;11;Île-de-France;91;Essonne;91634;Vaugrigneuse;Brutes;ABC;Femmes;Total;25
2015-T4;11;Île-de-France;91;Essonne;91634;Vaugrigneuse;Brutes;ABC;Total;Moins de 25 ans;15
2015-T4;11;Île-de-France;91;Essonne;91639;Vayres-sur-Essonne;Brutes;ABC;Total;Total;45
2015-T4;11;Île-de-France;91;Essonne;91639;Vayres-sur-Essonne;Brutes;ABC;Hommes;Total;20
2015-T4;11;Île-de-France;91;Essonne;91639;Vayres-sur-Essonne;Brutes;ABC;Total;50 ans et plus;15
2015-T4;11;Île-de-France;91;Essonne;91645;Verrières-le-Buisson;Brutes;ABC;Total;50 ans et plus;210
2015-T4;11;Île-de-France;91;Essonne;91648;Vert-le-Grand;Brutes;ABC;Hommes;Total;50
2015-T4;11;Île-de-France;91;Essonne;91648;Vert-le-Grand;Brutes;ABC;Femmes;Total;55
2015-T4;11;Île-de-France;91;Essonne;91648;Vert-le-Grand;Brutes;ABC;Total;De 25 à 49 ans;60
2015-T4;11;Île-de-France;91;Essonne;91648;Vert-le-Grand;Brutes;ABC;Total;50 ans et plus;25
2015-T4;11;Île-de-France;91;Essonne;91649;Vert-le-Petit;Brutes;ABC;Total;Moins de 25 ans;25
2015-T4;11;Île-de-France;91;Essonne;91654;Videlles;Brutes;ABC;Total;De 25 à 49 ans;15
2015-T4;11;Île-de-France;91;Essonne;91657;Vigneux-sur-Seine;Brutes;ABC;Hommes;Total;1285
2015-T4;11;Île-de-France;91;Essonne;91657;Vigneux-sur-Seine;Brutes;ABC;Femmes;Total;1265
2015-T4;11;Île-de-France;91;Essonne;91659;Villabé;Brutes;ABC;Total;50 ans et plus;65
2015-T4;11;Île-de-France;91;Essonne;91661;Villebon-sur-Yvette;Brutes;ABC;Total;Total;460
2015-T4;11;Île-de-France;91;Essonne;91661;Villebon-sur-Yvette;Brutes;ABC;Femmes;Total;245
2015-T4;11;Île-de-France;91;Essonne;91661;Villebon-sur-Yvette;Brutes;ABC;Total;Moins de 25 ans;55
2015-T4;11;Île-de-France;91;Essonne;91661;Villebon-sur-Yvette;Brutes;ABC;Total;50 ans et plus;105
2015-T4;11;Île-de-France;91;Essonne;91662;Villeconin;Brutes;ABC;Total;Moins de 25 ans;5
2015-T4;11;Île-de-France;91;Essonne;91665;La Ville-du-Bois;Brutes;ABC;Total;Total;375
2015-T4;11;Île-de-France;91;Essonne;91666;Villejust;Brutes;ABC;Total;De 25 à 49 ans;50
2015-T4;11;Île-de-France;91;Essonne;91667;Villemoisson-sur-Orge;Brutes;ABC;Total;Total;335
2015-T4;11;Île-de-France;91;Essonne;91667;Villemoisson-sur-Orge;Brutes;ABC;Femmes;Total;165
2015-T4;11;Île-de-France;91;Essonne;91671;Villeneuve-sur-Auvers;Brutes;ABC;Hommes;Total;20
2015-T4;11;Île-de-France;91;Essonne;91679;Villiers-le-Bâcle;Brutes;ABC;Total;De 25 à 49 ans;35
2015-T4;11;Île-de-France;91;Essonne;91685;Villiers-sur-Orge;Brutes;ABC;Total;Total;230
2015-T4;11;Île-de-France;91;Essonne;91685;Villiers-sur-Orge;Brutes;ABC;Total;De 25 à 49 ans;155
2015-T4;11;Île-de-France;91;Essonne;91687;Viry-Châtillon;Brutes;ABC;Total;Total;2660
2015-T4;11;Île-de-France;91;Essonne;91687;Viry-Châtillon;Brutes;ABC;Femmes;Total;1350
2015-T4;11;Île-de-France;91;Essonne;91687;Viry-Châtillon;Brutes;ABC;Total;De 25 à 49 ans;1790
2015-T4;11;Île-de-France;91;Essonne;91689;Wissous;Brutes;ABC;Total;Total;420
2015-T4;11;Île-de-France;91;Essonne;91689;Wissous;Brutes;ABC;Femmes;Total;215
2015-T4;11;Île-de-France;91;Essonne;91689;Wissous;Brutes;ABC;Total;50 ans et plus;110
2015-T4;11;Île-de-France;91;Essonne;91691;Yerres;Brutes;ABC;Total;Moins de 25 ans;195
2015-T4;11;Île-de-France;91;Essonne;91691;Yerres;Brutes;ABC;Total;50 ans et plus;340
2015-T4;11;Île-de-France;91;Essonne;91692;Les Ulis;Brutes;ABC;Total;Total;2215
2015-T4;11;Île-de-France;91;Essonne;91001;Abbéville-la-Rivière;Brutes;ABC;Hommes;Total;5
2015-T4;11;Île-de-France;91;Essonne;91016;Angerville;Brutes;ABC;Hommes;Total;155
2015-T4;11;Île-de-France;91;Essonne;91016;Angerville;Brutes;ABC;Femmes;Total;150
2015-T4;11;Île-de-France;91;Essonne;91017;Angervilliers;Brutes;ABC;Total;De 25 à 49 ans;40
2015-T4;11;Île-de-France;91;Essonne;91017;Angervilliers;Brutes;ABC;Total;50 ans et plus;25
2015-T4;11;Île-de-France;91;Essonne;91021;Arpajon;Brutes;ABC;Total;Total;875
2015-T4;11;Île-de-France;91;Essonne;91021;Arpajon;Brutes;ABC;Hommes;Total;475
2015-T4;11;Île-de-France;91;Essonne;91021;Arpajon;Brutes;ABC;Femmes;Total;405
2015-T4;11;Île-de-France;91;Essonne;91021;Arpajon;Brutes;ABC;Total;Moins de 25 ans;100
2015-T4;11;Île-de-France;91;Essonne;91022;Arrancourt;Brutes;ABC;Femmes;Total;5
2015-T4;11;Île-de-France;91;Essonne;91022;Arrancourt;Brutes;ABC;Total;Moins de 25 ans;0
2015-T4;11;Île-de-France;91;Essonne;91022;Arrancourt;Brutes;ABC;Total;50 ans et plus;0
2015-T4;11;Île-de-France;91;Essonne;91027;Athis-Mons;Brutes;ABC;Total;Total;2745
2015-T4;11;Île-de-France;91;Essonne;91035;Authon-la-Plaine;Brutes;ABC;Hommes;Total;5
2015-T4;11;Île-de-France;91;Essonne;91035;Authon-la-Plaine;Brutes;ABC;Total;Moins de 25 ans;5
2015-T4;11;Île-de-France;91;Essonne;91035;Authon-la-Plaine;Brutes;ABC;Total;De 25 à 49 ans;5
2015-T4;11;Île-de-France;91;Essonne;91038;Auvers-Saint-Georges;Brutes;ABC;Hommes;Total;40
2015-T4;11;Île-de-France;91;Essonne;91038;Auvers-Saint-Georges;Brutes;ABC;Femmes;Total;40
2015-T4;11;Île-de-France;91;Essonne;91038;Auvers-Saint-Georges;Brutes;ABC;Total;50 ans et plus;20
2015-T4;11;Île-de-France;91;Essonne;91041;Avrainville;Brutes;ABC;Femmes;Total;15
2015-T4;11;Île-de-France;91;Essonne;91041;Avrainville;Brutes;ABC;Total;De 25 à 49 ans;25
2015-T4;11;Île-de-France;91;Essonne;91044;Ballainvilliers;Brutes;ABC;Total;Total;205
2015-T4;11;Île-de-France;91;Essonne;91044;Ballainvilliers;Brutes;ABC;Hommes;Total;100
2015-T4;11;Île-de-France;91;Essonne;91044;Ballainvilliers;Brutes;ABC;Femmes;Total;105
2015-T4;11;Île-de-France;91;Essonne;91044;Ballainvilliers;Brutes;ABC;Total;De 25 à 49 ans;125
2015-T4;11;Île-de-France;91;Essonne;91045;Ballancourt-sur-Essonne;Brutes;ABC;Total;Total;390
2015-T4;11;Île-de-France;91;Essonne;91045;Ballancourt-sur-Essonne;Brutes;ABC;Total;Moins de 25 ans;70
2015-T4;11;Île-de-France;91;Essonne;91047;Baulne;Brutes;ABC;Total;Moins de 25 ans;15
2015-T4;11;Île-de-France;91;Essonne;91047;Baulne;Brutes;ABC;Total;De 25 à 49 ans;35
2015-T4;11;Île-de-France;91;Essonne;91069;Boigneville;Brutes;ABC;Hommes;Total;15
2015-T4;11;Île-de-France;91;Essonne;91069;Boigneville;Brutes;ABC;Total;50 ans et plus;5
2015-T4;11;Île-de-France;91;Essonne;91075;Bois-Herpin;Brutes;ABC;Hommes;Total;0
2015-T4;11;Île-de-France;91;Essonne;91075;Bois-Herpin;Brutes;ABC;Femmes;Total;0
2015-T4;11;Île-de-France;91;Essonne;91075;Bois-Herpin;Brutes;ABC;Total;Moins de 25 ans;0
2015-T4;11;Île-de-France;91;Essonne;91075;Bois-Herpin;Brutes;ABC;Total;50 ans et plus;0
2015-T4;11;Île-de-France;91;Essonne;91079;Boissy-la-Rivière;Brutes;ABC;Total;Total;25
2015-T4;11;Île-de-France;91;Essonne;91079;Boissy-la-Rivière;Brutes;ABC;Hommes;Total;10
2015-T4;11;Île-de-France;91;Essonne;91079;Boissy-la-Rivière;Brutes;ABC;Femmes;Total;15
2015-T4;11;Île-de-France;91;Essonne;91079;Boissy-la-Rivière;Brutes;ABC;Total;Moins de 25 ans;0
2015-T4;11;Île-de-France;91;Essonne;91080;Boissy-le-Cutté;Brutes;ABC;Hommes;Total;25
2015-T4;11;Île-de-France;91;Essonne;91080;Boissy-le-Cutté;Brutes;ABC;Total;Moins de 25 ans;5
2015-T4;11;Île-de-France;91;Essonne;91081;Boissy-le-Sec;Brutes;ABC;Hommes;Total;20
2015-T4;11;Île-de-France;91;Essonne;91081;Boissy-le-Sec;Brutes;ABC;Femmes;Total;20
2015-T4;11;Île-de-France;91;Essonne;91081;Boissy-le-Sec;Brutes;ABC;Total;De 25 à 49 ans;15
2015-T4;11;Île-de-France;91;Essonne;91081;Boissy-le-Sec;Brutes;ABC;Total;50 ans et plus;10
2015-T4;11;Île-de-France;91;Essonne;91085;Boissy-sous-Saint-Yon;Brutes;ABC;Hommes;Total;95
2015-T4;11;Île-de-France;91;Essonne;91086;Bondoufle;Brutes;ABC;Hommes;Total;215
2015-T4;11;Île-de-France;91;Essonne;91086;Bondoufle;Brutes;ABC;Total;Moins de 25 ans;75
2015-T4;11;Île-de-France;91;Essonne;91086;Bondoufle;Brutes;ABC;Total;50 ans et plus;105
2015-T4;11;Île-de-France;91;Essonne;91095;Bouray-sur-Juine;Brutes;ABC;Total;Total;95
2015-T4;11;Île-de-France;91;Essonne;91095;Bouray-sur-Juine;Brutes;ABC;Femmes;Total;40
2015-T4;11;Île-de-France;91;Essonne;91095;Bouray-sur-Juine;Brutes;ABC;Total;Moins de 25 ans;15
2015-T4;11;Île-de-France;91;Essonne;91095;Bouray-sur-Juine;Brutes;ABC;Total;50 ans et plus;15
2015-T4;11;Île-de-France;91;Essonne;91097;Boussy-Saint-Antoine;Brutes;ABC;Hommes;Total;200
2015-T4;11;Île-de-France;91;Essonne;91097;Boussy-Saint-Antoine;Brutes;ABC;Total;Moins de 25 ans;70
2015-T4;11;Île-de-France;91;Essonne;91097;Boussy-Saint-Antoine;Brutes;ABC;Total;50 ans et plus;90
2015-T4;11;Île-de-France;91;Essonne;91098;Boutervilliers;Brutes;ABC;Femmes;Total;10
2015-T4;11;Île-de-France;91;Essonne;91099;Boutigny-sur-Essonne;Brutes;ABC;Hommes;Total;65
2015-T4;11;Île-de-France;91;Essonne;91100;Bouville;Brutes;ABC;Total;Total;20
2015-T4;11;Île-de-France;91;Essonne;91100;Bouville;Brutes;ABC;Hommes;Total;10
2015-T4;11;Île-de-France;91;Essonne;91100;Bouville;Brutes;ABC;Total;De 25 à 49 ans;5
2015-T4;11;Île-de-France;91;Essonne;91100;Bouville;Brutes;ABC;Total;50 ans et plus;10
2015-T4;11;Île-de-France;91;Essonne;91103;Brétigny-sur-Orge;Brutes;ABC;Total;Total;2095
2015-T4;11;Île-de-France;91;Essonne;91103;Brétigny-sur-Orge;Brutes;ABC;Hommes;Total;1045
2015-T4;11;Île-de-France;91;Essonne;91105;Breuillet;Brutes;ABC;Total;Total;505
2015-T4;11;Île-de-France;91;Essonne;91105;Breuillet;Brutes;ABC;Hommes;Total;245
2015-T4;11;Île-de-France;91;Essonne;91105;Breuillet;Brutes;ABC;Total;De 25 à 49 ans;280
2015-T4;11;Île-de-France;91;Essonne;91106;Breux-Jouy;Brutes;ABC;Total;Total;65
2015-T4;11;Île-de-France;91;Essonne;91106;Breux-Jouy;Brutes;ABC;Femmes;Total;25
2015-T4;11;Île-de-France;91;Essonne;91109;Brières-les-Scellés;Brutes;ABC;Hommes;Total;20
2015-T4;11;Île-de-France;91;Essonne;91111;Briis-sous-Forges;Brutes;ABC;Total;Moins de 25 ans;15
2015-T4;11;Île-de-France;91;Essonne;91111;Briis-sous-Forges;Brutes;ABC;Total;De 25 à 49 ans;70
2015-T4;11;Île-de-France;91;Essonne;91112;Brouy;Brutes;ABC;Total;Total;10
2015-T4;11;Île-de-France;91;Essonne;91112;Brouy;Brutes;ABC;Total;De 25 à 49 ans;5
2015-T4;11;Île-de-France;91;Essonne;91112;Brouy;Brutes;ABC;Total;50 ans et plus;5
2015-T4;11;Île-de-France;91;Essonne;91114;Brunoy;Brutes;ABC;Hommes;Total;795
2015-T4;11;Île-de-France;91;Essonne;91114;Brunoy;Brutes;ABC;Total;De 25 à 49 ans;1070
2015-T4;11;Île-de-France;91;Essonne;91114;Brunoy;Brutes;ABC;Total;50 ans et plus;350
2015-T4;11;Île-de-France;91;Essonne;91115;Bruyères-le-Châtel;Brutes;ABC;Total;Moins de 25 ans;25
2015-T4;11;Île-de-France;91;Essonne;91121;Buno-Bonnevaux;Brutes;ABC;Femmes;Total;20
2015-T4;11;Île-de-France;91;Essonne;91122;Bures-sur-Yvette;Brutes;ABC;Femmes;Total;180
2015-T4;11;Île-de-France;91;Essonne;91122;Bures-sur-Yvette;Brutes;ABC;Total;Moins de 25 ans;35
2015-T4;11;Île-de-France;91;Essonne;91122;Bures-sur-Yvette;Brutes;ABC;Total;50 ans et plus;85
2015-T4;11;Île-de-France;91;Essonne;91129;Cerny;Brutes;ABC;Hommes;Total;75
2015-T4;11;Île-de-France;91;Essonne;91129;Cerny;Brutes;ABC;Total;Moins de 25 ans;25
2015-T4;11;Île-de-France;91;Essonne;91129;Cerny;Brutes;ABC;Total;De 25 à 49 ans;90
2015-T4;11;Île-de-France;91;Essonne;91130;Chalo-Saint-Mars;Brutes;ABC;Total;De 25 à 49 ans;30
2015-T4;11;Île-de-France;91;Essonne;91130;Chalo-Saint-Mars;Brutes;ABC;Total;50 ans et plus;20
2015-T4;11;Île-de-France;91;Essonne;91131;Chalou-Moulineux;Brutes;ABC;Total;50 ans et plus;10
2015-T4;11;Île-de-France;91;Essonne;91132;Chamarande;Brutes;ABC;Femmes;Total;30
2015-T4;11;Île-de-France;91;Essonne;91132;Chamarande;Brutes;ABC;Total;Moins de 25 ans;10
2015-T4;11;Île-de-France;91;Essonne;91135;Champcueil;Brutes;ABC;Total;Total;100
2015-T4;11;Île-de-France;91;Essonne;91136;Champlan;Brutes;ABC;Total;Total;190
2015-T4;11;Île-de-France;91;Essonne;91136;Champlan;Brutes;ABC;Femmes;Total;85
2015-T4;11;Île-de-France;91;Essonne;91136;Champlan;Brutes;ABC;Total;De 25 à 49 ans;125
2015-T4;11;Île-de-France;91;Essonne;91137;Champmotteux;Brutes;ABC;Total;Moins de 25 ans;5
2015-T4;11;Île-de-France;91;Essonne;91137;Champmotteux;Brutes;ABC;Total;50 ans et plus;0
2015-T4;11;Île-de-France;91;Essonne;91145;Chatignonville;Brutes;ABC;Total;50 ans et plus;0
2015-T4;11;Île-de-France;91;Essonne;91148;Chauffour-lès-Étréchy;Brutes;ABC;Femmes;Total;5
2015-T4;11;Île-de-France;91;Essonne;91148;Chauffour-lès-Étréchy;Brutes;ABC;Total;Moins de 25 ans;5
2015-T4;11;Île-de-France;91;Essonne;91156;Cheptainville;Brutes;ABC;Total;De 25 à 49 ans;55
2015-T4;11;Île-de-France;91;Essonne;91159;Chevannes;Brutes;ABC;Hommes;Total;30
