"Géographie";"Niveau Géo";"Fréquence";"Sexe";"Statut d'emploi variable selon l'enquête";"Âge";"Diplôme";"Mesure du recensement ";Période;Valeur
"Épinay-sur-Orge";"Commune";"Annuel";"Femme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2011;132,38227
"Marcoussis";"Commune";"Annuel";"Homme";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2011;4
"Massy";"Commune";"Annuel";"Homme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2011;664,3497
"Nozay";"Commune";"Annuel";"Homme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2011;98,42786
"Marcoussis";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2011;3711
"Igny";"Commune";"Annuel";"Femme";"Chômeur";"De 15 à 64 ans";"Total";"Population";2011;159,37819
"Nozay";"Commune";"Annuel";"Homme";"Chômeur";"De 15 à 64 ans";"Total";"Population";2011;62,82562
"Massy";"Commune";"Annuel";"Femme";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2011;1569,45453
"Champlan";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2011;1227,42325
"Igny";"Commune";"Annuel";"Femme";"Total";"De 15 à 64 ans";"Total";"Population";2011;3304,00033
"Montlhéry";"Commune";"Annuel";"Femme";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2011;192,7277
"Bures-sur-Yvette";"Commune";"Annuel";"Homme";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2011;2112,37025
"Longjumeau";"Commune";"Annuel";"Homme";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2011;14,37507
"Igny";"Commune";"Annuel";"Homme";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2011;434,72228
"Linas";"Commune";"Annuel";"Homme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2011;160,19057
"Chilly-Mazarin";"Commune";"Annuel";"Femme";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2011;294,15621
"Igny";"Commune";"Annuel";"Femme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2011;78,3302
"Massy";"Commune";"Annuel";"Homme";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2011;24,7911
"Marcoussis";"Commune";"Annuel";"Homme";"Chômeur";"De 15 à 64 ans";"Total";"Population";2011;151
"Longjumeau";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2011;1361,88749
"Gif-sur-Yvette";"Commune";"Annuel";"Femme";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2011;459,20663
"Montlhéry";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2011;142,56156
"Igny";"Commune";"Annuel";"Femme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2011;283,97348
"Orsay";"Commune";"Annuel";"Femme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2011;316,6548
"Champlan";"Commune";"Annuel";"Homme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2011;65,21031
"Gometz-le-Châtel";"Commune";"Annuel";"Homme";"Total";"De 15 à 64 ans";"Total";"Population";2011;860,13081
"Gometz-le-Châtel";"Commune";"Annuel";"Femme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2011;28,3693
"Marcoussis";"Commune";"Annuel";"Femme";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2011;1785
"Nozay";"Commune";"Annuel";"Femme";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2011;73,40415
"Gif-sur-Yvette";"Commune";"Annuel";"Femme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2011;95,93154
"Nozay";"Commune";"Annuel";"Homme";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2011;169,33649
"Ballainvilliers";"Commune";"Annuel";"Femme";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2011;59
"Orsay";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2011;562,65681
"Massy";"Commune";"Annuel";"Femme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2011;799,79454
"Longjumeau";"Commune";"Annuel";"Femme";"Total";"De 15 à 64 ans";"Total";"Population";2011;7253,36874
"Orsay";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2011;2158,03548
"Ballainvilliers";"Commune";"Annuel";"Homme";"Total";"De 15 à 64 ans";"Total";"Population";2011;1169
"Orsay";"Commune";"Annuel";"Homme";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2011;3617,68866
"Champlan";"Commune";"Annuel";"Femme";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2011;50,61099
"Longjumeau";"Commune";"Annuel";"Homme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2011;369,86858
"Épinay-sur-Orge";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2011;452,96264
"Ballainvilliers";"Commune";"Annuel";"Homme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2011;19
"Nozay";"Commune";"Annuel";"Femme";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2011;1154,70223
"Épinay-sur-Orge";"Commune";"Annuel";"Homme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2011;235,70038
"Linas";"Commune";"Annuel";"Femme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2011;171,7242
"Orsay";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2011;185,09126
"Longjumeau";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2011;836,90155
"Massy";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2011;20265,96932
"Chilly-Mazarin";"Commune";"Annuel";"Femme";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2011;542,33881
"Champlan";"Commune";"Annuel";"Homme";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2011;77,86305
"Igny";"Commune";"Annuel";"Homme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2011;235,5065
"Longjumeau";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2011;9834,44267
"Chilly-Mazarin";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2011;996,53391
"Épinay-sur-Orge";"Commune";"Annuel";"Homme";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2011;316,86837
"Bures-sur-Yvette";"Commune";"Annuel";"Homme";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2011;696,29018
"Linas";"Commune";"Annuel";"Femme";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2011;197,00271
"Orsay";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Total";"Population";2011;10618,55304
"Igny";"Commune";"Annuel";"Homme";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2011;2406,52445
"Linas";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Total";"Population";2011;4425,94718
"Gif-sur-Yvette";"Commune";"Annuel";"Homme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2011;331,50704
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2011;103,33193
"Linas";"Commune";"Annuel";"Homme";"Total";"De 15 à 64 ans";"Total";"Population";2011;2283,90486
"Champlan";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Total";"Population";2011;1743,2927
"Marcoussis";"Commune";"Annuel";"Femme";"Total";"De 15 à 64 ans";"Total";"Population";2011;2578
"Gif-sur-Yvette";"Commune";"Annuel";"Femme";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2011;985,29872
"Longjumeau";"Commune";"Annuel";"Femme";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2011;403,1031
"Gometz-le-Châtel";"Commune";"Annuel";"Homme";"Chômeur";"De 15 à 64 ans";"Total";"Population";2011;58,76497
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2011;1205,58823
"Nozay";"Commune";"Annuel";"Femme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2011;105,07612
"Massy";"Commune";"Annuel";"Femme";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2011;9799,84592
