"Géographie";"Niveau Géo";"Sexe";"Âge";"Mesure du recensement ";Période;Valeur
"Chilly-Mazarin";"Commune";"Femme";"De 40 à 54 ans";"Population";2016;1993,311577
"Massy";"Commune";"Homme";"80 ans ou plus";"Population";2016;783,009675
"Épinay-sur-Orge";"Commune";"Homme";"De 55 à 64 ans";"Population";2016;707,386441
"Longjumeau";"Commune";"Homme";"De 55 à 64 ans";"Population";2016;1188,192244
"Verrières-le-Buisson";"Commune";"Homme";"Moins de 15 ans";"Population";2016;1439,87118
"Longjumeau";"Commune";"Femme";"De 15 à 24 ans";"Population";2016;1241,6343
"Nozay";"Commune";"Homme";"80 ans ou plus";"Population";2016;27,588723
"Longjumeau";"Commune";"Homme";"Moins de 15 ans";"Population";2016;2303,752715
"Les Ulis";"Commune";"Homme";"De 25 à 39 ans";"Population";2016;2502,627225
"Palaiseau";"Commune";"Homme";"De 15 à 24 ans";"Population";2016;3676,069905
"Gif-sur-Yvette";"Commune";"Femme";"De 15 à 24 ans";"Population";2016;1345,105057
"Wissous";"Commune";"Femme";"De 15 à 24 ans";"Population";2016;466,19116
"Nozay";"Commune";"Homme";"De 15 à 24 ans";"Population";2016;358,394307
"Chilly-Mazarin";"Commune";"Femme";"De 15 à 24 ans";"Population";2016;1115,589274
"Orsay";"Commune";"Homme";"Moins de 15 ans";"Population";2016;1451,840697
"Épinay-sur-Orge";"Commune";"Homme";"80 ans ou plus";"Population";2016;225,039746
"Igny";"Commune";"Homme";"Moins de 15 ans";"Population";2016;969,465162
"Les Ulis";"Commune";"Femme";"80 ans ou plus";"Population";2016;329,300179
"Gif-sur-Yvette";"Commune";"Homme";"Moins de 15 ans";"Population";2016;1851,208285
"Orsay";"Commune";"Homme";"De 15 à 24 ans";"Population";2016;1821,475175
"Linas";"Commune";"Homme";"De 55 à 64 ans";"Population";2016;367,832888
"Wissous";"Commune";"Homme";"De 55 à 64 ans";"Population";2016;425,619373
"Palaiseau";"Commune";"Femme";"80 ans ou plus";"Population";2016;802,664584
"Verrières-le-Buisson";"Commune";"Homme";"De 15 à 24 ans";"Population";2016;994,376343
"Massy";"Commune";"Femme";"De 15 à 24 ans";"Population";2016;2915,367033
"Chilly-Mazarin";"Commune";"Femme";"De 65 à 79 ans";"Population";2016;1064,803006
"Verrières-le-Buisson";"Commune";"Femme";"De 65 à 79 ans";"Population";2016;1125,613215
"Chilly-Mazarin";"Commune";"Homme";"De 15 à 24 ans";"Population";2016;1010,387599
"Orsay";"Commune";"Homme";"80 ans ou plus";"Population";2016;375,347148
"Massy";"Commune";"Homme";"De 55 à 64 ans";"Population";2016;2256,112808
"Longjumeau";"Commune";"Homme";"De 65 à 79 ans";"Population";2016;969,348755
"Palaiseau";"Commune";"Homme";"80 ans ou plus";"Population";2016;505,455711
"Nozay";"Commune";"Homme";"De 55 à 64 ans";"Population";2016;232,319843
"Igny";"Commune";"Femme";"De 15 à 24 ans";"Population";2016;634,909444
"Chilly-Mazarin";"Commune";"Homme";"De 40 à 54 ans";"Population";2016;2004,520788
"Orsay";"Commune";"Homme";"De 65 à 79 ans";"Population";2016;867,423148
"Linas";"Commune";"Homme";"De 15 à 24 ans";"Population";2016;494,379558
"Orsay";"Commune";"Femme";"De 55 à 64 ans";"Population";2016;906,092446
"Verrières-le-Buisson";"Commune";"Homme";"De 25 à 39 ans";"Population";2016;805,31389
"Les Ulis";"Commune";"Femme";"De 65 à 79 ans";"Population";2016;1195,250073
"Verrières-le-Buisson";"Commune";"Homme";"De 65 à 79 ans";"Population";2016;981,565946
"Nozay";"Commune";"Femme";"80 ans ou plus";"Population";2016;67,005328
"Wissous";"Commune";"Femme";"De 40 à 54 ans";"Population";2016;769,06728
"Nozay";"Commune";"Femme";"Moins de 15 ans";"Population";2016;492,300437
"Igny";"Commune";"Femme";"De 40 à 54 ans";"Population";2016;1121,667359
"Gif-sur-Yvette";"Commune";"Femme";"De 55 à 64 ans";"Population";2016;1258,10057
"Igny";"Commune";"Homme";"De 65 à 79 ans";"Population";2016;534,132796
"Épinay-sur-Orge";"Commune";"Homme";"Moins de 15 ans";"Population";2016;1038,344249
"Wissous";"Commune";"Femme";"80 ans ou plus";"Population";2016;114,788808
"Palaiseau";"Commune";"Femme";"Moins de 15 ans";"Population";2016;2966,505838
"Linas";"Commune";"Femme";"Moins de 15 ans";"Population";2016;714,264839
"Gif-sur-Yvette";"Commune";"Homme";"De 15 à 24 ans";"Population";2016;2301,003616
"Igny";"Commune";"Femme";"De 65 à 79 ans";"Population";2016;646,409817
"Linas";"Commune";"Femme";"De 55 à 64 ans";"Population";2016;393,315463
"Épinay-sur-Orge";"Commune";"Homme";"De 25 à 39 ans";"Population";2016;1108,335079
"Épinay-sur-Orge";"Commune";"Homme";"De 15 à 24 ans";"Population";2016;642,468962
"Massy";"Commune";"Femme";"De 40 à 54 ans";"Population";2016;4485,731838
"Orsay";"Commune";"Homme";"De 25 à 39 ans";"Population";2016;1514,433882
"Chilly-Mazarin";"Commune";"Femme";"De 25 à 39 ans";"Population";2016;2510,926229
"Palaiseau";"Commune";"Homme";"De 65 à 79 ans";"Population";2016;1464,927837
"Épinay-sur-Orge";"Commune";"Homme";"De 65 à 79 ans";"Population";2016;565,048737
"Nozay";"Commune";"Homme";"De 25 à 39 ans";"Population";2016;421,192761
"Massy";"Commune";"Femme";"De 65 à 79 ans";"Population";2016;2359,62524
"Igny";"Commune";"Femme";"De 55 à 64 ans";"Population";2016;527,716147
"Gif-sur-Yvette";"Commune";"Homme";"De 55 à 64 ans";"Population";2016;1219,112423
"Verrières-le-Buisson";"Commune";"Femme";"80 ans ou plus";"Population";2016;809,71419
"Les Ulis";"Commune";"Femme";"De 55 à 64 ans";"Population";2016;1520,693732
"Orsay";"Commune";"Femme";"Moins de 15 ans";"Population";2016;1119,999218
"Chilly-Mazarin";"Commune";"Femme";"80 ans ou plus";"Population";2016;516,578576
"Longjumeau";"Commune";"Homme";"80 ans ou plus";"Population";2016;303,074413
"Palaiseau";"Commune";"Homme";"Moins de 15 ans";"Population";2016;2996,393117
"Longjumeau";"Commune";"Homme";"De 25 à 39 ans";"Population";2016;2091,448896
"Verrières-le-Buisson";"Commune";"Femme";"Moins de 15 ans";"Population";2016;1361,073767
"Orsay";"Commune";"Homme";"De 40 à 54 ans";"Population";2016;1605,703159
"Massy";"Commune";"Homme";"De 25 à 39 ans";"Population";2016;6506,600017
"Igny";"Commune";"Homme";"80 ans ou plus";"Population";2016;216,497485
"Gif-sur-Yvette";"Commune";"Homme";"De 65 à 79 ans";"Population";2016;1339,077667
"Igny";"Commune";"Femme";"80 ans ou plus";"Population";2016;316,857007
"Orsay";"Commune";"Femme";"De 40 à 54 ans";"Population";2016;1654,027576
"Chilly-Mazarin";"Commune";"Homme";"De 55 à 64 ans";"Population";2016;946,424627
"Orsay";"Commune";"Homme";"De 55 à 64 ans";"Population";2016;850,874711
"Verrières-le-Buisson";"Commune";"Femme";"De 40 à 54 ans";"Population";2016;1761,332297
"Les Ulis";"Commune";"Homme";"80 ans ou plus";"Population";2016;183,444728
"Wissous";"Commune";"Homme";"De 25 à 39 ans";"Population";2016;943,538907
"Orsay";"Commune";"Femme";"80 ans ou plus";"Population";2016;685,337661
"Chilly-Mazarin";"Commune";"Homme";"Moins de 15 ans";"Population";2016;2257,697049
"Wissous";"Commune";"Homme";"80 ans ou plus";"Population";2016;89,545308
"Gif-sur-Yvette";"Commune";"Homme";"De 40 à 54 ans";"Population";2016;2237,361707
"Palaiseau";"Commune";"Femme";"De 40 à 54 ans";"Population";2016;3270,400832
"Wissous";"Commune";"Homme";"Moins de 15 ans";"Population";2016;789,391312
"Gif-sur-Yvette";"Commune";"Femme";"De 25 à 39 ans";"Population";2016;1396,002079
"Palaiseau";"Commune";"Homme";"De 25 à 39 ans";"Population";2016;3819,682824
"Épinay-sur-Orge";"Commune";"Femme";"Moins de 15 ans";"Population";2016;918,387917
"Gif-sur-Yvette";"Commune";"Femme";"80 ans ou plus";"Population";2016;621,250123
"Wissous";"Commune";"Homme";"De 65 à 79 ans";"Population";2016;329,839631
"Massy";"Commune";"Homme";"Moins de 15 ans";"Population";2016;5262,014031
"Épinay-sur-Orge";"Commune";"Femme";"De 40 à 54 ans";"Population";2016;1235,268941
"Les Ulis";"Commune";"Femme";"De 15 à 24 ans";"Population";2016;1499,48582
"Massy";"Commune";"Femme";"De 25 à 39 ans";"Population";2016;6807,117487
"Gif-sur-Yvette";"Commune";"Homme";"80 ans ou plus";"Population";2016;399,866089
"Épinay-sur-Orge";"Commune";"Femme";"De 25 à 39 ans";"Population";2016;1075,682241
"Verrières-le-Buisson";"Commune";"Homme";"De 40 à 54 ans";"Population";2016;1601,864605
"Nozay";"Commune";"Femme";"De 40 à 54 ans";"Population";2016;652,817633
"Gif-sur-Yvette";"Commune";"Femme";"De 40 à 54 ans";"Population";2016;2368,533202
"Orsay";"Commune";"Femme";"De 25 à 39 ans";"Population";2016;1338,743458
"Longjumeau";"Commune";"Femme";"De 40 à 54 ans";"Population";2016;2250,965435
"Les Ulis";"Commune";"Homme";"De 40 à 54 ans";"Population";2016;2360,074256
"Igny";"Commune";"Homme";"De 25 à 39 ans";"Population";2016;790,017191
"Nozay";"Commune";"Femme";"De 55 à 64 ans";"Population";2016;259,806417
"Épinay-sur-Orge";"Commune";"Femme";"De 65 à 79 ans";"Population";2016;644,873648
"Massy";"Commune";"Femme";"Moins de 15 ans";"Population";2016;5230,967469
"Orsay";"Commune";"Femme";"De 65 à 79 ans";"Population";2016;1063,853894
"Linas";"Commune";"Femme";"De 40 à 54 ans";"Population";2016;709,525713
"Chilly-Mazarin";"Commune";"Homme";"De 25 à 39 ans";"Population";2016;2356,522224
"Wissous";"Commune";"Homme";"De 40 à 54 ans";"Population";2016;764,909831
"Les Ulis";"Commune";"Femme";"Moins de 15 ans";"Population";2016;3108,181293
"Nozay";"Commune";"Homme";"De 65 à 79 ans";"Population";2016;175,060319
"Longjumeau";"Commune";"Homme";"De 40 à 54 ans";"Population";2016;2192,8348
"Wissous";"Commune";"Femme";"De 55 à 64 ans";"Population";2016;448,248466
"Verrières-le-Buisson";"Commune";"Homme";"De 55 à 64 ans";"Population";2016;1078,501362
"Linas";"Commune";"Femme";"80 ans ou plus";"Population";2016;118,558416
"Longjumeau";"Commune";"Homme";"De 15 à 24 ans";"Population";2016;1356,756122
"Nozay";"Commune";"Femme";"De 25 à 39 ans";"Population";2016;440,34216
"Linas";"Commune";"Homme";"Moins de 15 ans";"Population";2016;767,356179
"Linas";"Commune";"Homme";"80 ans ou plus";"Population";2016;68,461821
"Longjumeau";"Commune";"Femme";"De 65 à 79 ans";"Population";2016;1259,339346
"Verrières-le-Buisson";"Commune";"Homme";"80 ans ou plus";"Population";2016;496,324152
"Gif-sur-Yvette";"Commune";"Femme";"Moins de 15 ans";"Population";2016;1696,47838
"Wissous";"Commune";"Femme";"Moins de 15 ans";"Population";2016;775,691873
"Les Ulis";"Commune";"Femme";"De 40 à 54 ans";"Population";2016;2410,788659
"Palaiseau";"Commune";"Homme";"De 55 à 64 ans";"Population";2016;1713,077934
"Gif-sur-Yvette";"Commune";"Femme";"De 65 à 79 ans";"Population";2016;1496,373443
"Linas";"Commune";"Homme";"De 25 à 39 ans";"Population";2016;729,399869
"Verrières-le-Buisson";"Commune";"Femme";"De 55 à 64 ans";"Population";2016;1127,260767
"Chilly-Mazarin";"Commune";"Homme";"80 ans ou plus";"Population";2016;301,128014
"Linas";"Commune";"Femme";"De 65 à 79 ans";"Population";2016;338,680507
"Linas";"Commune";"Homme";"De 40 à 54 ans";"Population";2016;781,416486
"Palaiseau";"Commune";"Femme";"De 55 à 64 ans";"Population";2016;1946,065404
"Nozay";"Commune";"Femme";"De 15 à 24 ans";"Population";2016;281,177785
"Orsay";"Commune";"Femme";"De 15 à 24 ans";"Population";2016;1422,847828
"Chilly-Mazarin";"Commune";"Femme";"Moins de 15 ans";"Population";2016;2182,403657
"Nozay";"Commune";"Homme";"De 40 à 54 ans";"Population";2016;593,177689
"Les Ulis";"Commune";"Homme";"De 65 à 79 ans";"Population";2016;1140,517936
"Massy";"Commune";"Homme";"De 40 à 54 ans";"Population";2016;4781,197746
"Les Ulis";"Commune";"Homme";"Moins de 15 ans";"Population";2016;3028,843294
"Palaiseau";"Commune";"Homme";"De 40 à 54 ans";"Population";2016;3070,230496
"Les Ulis";"Commune";"Homme";"De 15 à 24 ans";"Population";2016;1578,512188
"Palaiseau";"Commune";"Femme";"De 15 à 24 ans";"Population";2016;2461,046834
"Chilly-Mazarin";"Commune";"Homme";"De 65 à 79 ans";"Population";2016;820,280441
"Linas";"Commune";"Femme";"De 25 à 39 ans";"Population";2016;704,572241
"Nozay";"Commune";"Femme";"De 65 à 79 ans";"Population";2016;197,132247
"Massy";"Commune";"Femme";"De 55 à 64 ans";"Population";2016;2260,821431
"Marcoussis";"Commune";"Total";"De 55 à 64 ans";"Population";2016;981
"La Ville-du-Bois";"Commune";"Total";"De 15 à 24 ans";"Population";2016;975
"Ballainvilliers";"Commune";"Total";"De 55 à 64 ans";"Population";2016;347
"La Ville-du-Bois";"Commune";"Total";"Moins de 15 ans";"Population";2016;1566
"La Ville-du-Bois";"Commune";"Total";"De 25 à 39 ans";"Population";2016;1294
"Marcoussis";"Commune";"Total";"De 15 à 24 ans";"Population";2016;1078
"Ballainvilliers";"Commune";"Total";"De 25 à 39 ans";"Population";2016;914
"Villiers-le-Bâcle";"Commune";"Total";"De 55 à 64 ans";"Population";2016;156
"La Ville-du-Bois";"Commune";"Total";"De 65 à 79 ans";"Population";2016;665
"Marcoussis";"Commune";"Total";"De 40 à 54 ans";"Population";2016;1833
"Marcoussis";"Commune";"Total";"De 25 à 39 ans";"Population";2016;1366
"Marcoussis";"Commune";"Total";"De 65 à 79 ans";"Population";2016;899
"La Ville-du-Bois";"Commune";"Total";"De 40 à 54 ans";"Population";2016;1823
"Villiers-le-Bâcle";"Commune";"Total";"Moins de 15 ans";"Population";2016;266
"Marcoussis";"Commune";"Total";"80 ans ou plus";"Population";2016;395
"Villiers-le-Bâcle";"Commune";"Total";"De 40 à 54 ans";"Population";2016;286
"Villiers-le-Bâcle";"Commune";"Total";"De 15 à 24 ans";"Population";2016;128
"Ballainvilliers";"Commune";"Total";"De 40 à 54 ans";"Population";2016;1041
"Villiers-le-Bâcle";"Commune";"Total";"De 25 à 39 ans";"Population";2016;238
"Ballainvilliers";"Commune";"Total";"De 65 à 79 ans";"Population";2016;451
"Marcoussis";"Commune";"Total";"Moins de 15 ans";"Population";2016;1585
"Villiers-le-Bâcle";"Commune";"Total";"De 65 à 79 ans";"Population";2016;145
"Villiers-le-Bâcle";"Commune";"Total";"80 ans ou plus";"Population";2016;30
"Ballainvilliers";"Commune";"Total";"80 ans ou plus";"Population";2016;200
"Ballainvilliers";"Commune";"Total";"Moins de 15 ans";"Population";2016;1001
"La Ville-du-Bois";"Commune";"Total";"80 ans ou plus";"Population";2016;231
"La Ville-du-Bois";"Commune";"Total";"De 55 à 64 ans";"Population";2016;881
"Ballainvilliers";"Commune";"Total";"De 15 à 24 ans";"Population";2016;585
"Saclay";"Commune";"Total";"De 25 à 39 ans";"Population";2016;633,113479
"Champlan";"Commune";"Total";"De 65 à 79 ans";"Population";2016;302,991796
"Champlan";"Commune";"Total";"De 40 à 54 ans";"Population";2016;665,387521
"Villebon-sur-Yvette";"Commune";"Total";"80 ans ou plus";"Population";2016;404,544611
"Saint-Aubin";"Commune";"Total";"De 55 à 64 ans";"Population";2016;88,620199
"Saint-Aubin";"Commune";"Total";"De 15 à 24 ans";"Population";2016;60,739687
"Villebon-sur-Yvette";"Commune";"Total";"De 55 à 64 ans";"Population";2016;1237,617008
"Champlan";"Commune";"Total";"Moins de 15 ans";"Population";2016;544,607168
"Saclay";"Commune";"Total";"De 65 à 79 ans";"Population";2016;336,736375
"Villebon-sur-Yvette";"Commune";"Total";"Moins de 15 ans";"Population";2016;2019,767071
"Saclay";"Commune";"Total";"De 15 à 24 ans";"Population";2016;458,834963
"Villebon-sur-Yvette";"Commune";"Total";"De 65 à 79 ans";"Population";2016;1306,536036
"Saint-Aubin";"Commune";"Total";"Moins de 15 ans";"Population";2016;142,389758
"Saclay";"Commune";"Total";"De 55 à 64 ans";"Population";2016;439,142475
"Saclay";"Commune";"Total";"Moins de 15 ans";"Population";2016;960,008774
"Champlan";"Commune";"Total";"De 55 à 64 ans";"Population";2016;320,167853
"Champlan";"Commune";"Total";"80 ans ou plus";"Population";2016;102,371536
"Villebon-sur-Yvette";"Commune";"Total";"De 25 à 39 ans";"Population";2016;2098,673726
"Saclay";"Commune";"Total";"80 ans ou plus";"Population";2016;152,570302
"Villebon-sur-Yvette";"Commune";"Total";"De 15 à 24 ans";"Population";2016;1211,298028
"Champlan";"Commune";"Total";"De 25 à 39 ans";"Population";2016;458,61729
"Villebon-sur-Yvette";"Commune";"Total";"De 40 à 54 ans";"Population";2016;2193,56352
"Champlan";"Commune";"Total";"De 15 à 24 ans";"Population";2016;401,856835
"Saint-Aubin";"Commune";"Total";"80 ans ou plus";"Population";2016;23,897582
"Saint-Aubin";"Commune";"Total";"De 40 à 54 ans";"Population";2016;162,30441
"Saclay";"Commune";"Total";"De 40 à 54 ans";"Population";2016;986,593632
"Saint-Aubin";"Commune";"Total";"De 25 à 39 ans";"Population";2016;104,55192
"Saint-Aubin";"Commune";"Total";"De 65 à 79 ans";"Population";2016;117,496444
"Gometz-le-Châtel";"Commune";"Homme";"80 ans ou plus";"Population";2016;39,203065
"Bures-sur-Yvette";"Commune";"Homme";"De 40 à 54 ans";"Population";2016;957,38645
"Saulx-les-Chartreux";"Commune";"Femme";"De 40 à 54 ans";"Population";2016;628,613425
"Gometz-le-Châtel";"Commune";"Femme";"De 40 à 54 ans";"Population";2016;282,295469
"Bures-sur-Yvette";"Commune";"Femme";"De 65 à 79 ans";"Population";2016;686,264599
"Bures-sur-Yvette";"Commune";"Homme";"De 25 à 39 ans";"Population";2016;701,236328
"Villejust";"Commune";"Femme";"De 25 à 39 ans";"Population";2016;240,641399
"Gometz-le-Châtel";"Commune";"Femme";"Moins de 15 ans";"Population";2016;271,1447
"Gometz-le-Châtel";"Commune";"Homme";"De 15 à 24 ans";"Population";2016;158,699194
"Bures-sur-Yvette";"Commune";"Homme";"De 55 à 64 ans";"Population";2016;572,330999
"Saulx-les-Chartreux";"Commune";"Femme";"Moins de 15 ans";"Population";2016;526,269452
"Bures-sur-Yvette";"Commune";"Femme";"De 25 à 39 ans";"Population";2016;647,82775
"Villejust";"Commune";"Homme";"De 55 à 64 ans";"Population";2016;148,452251
"Villejust";"Commune";"Homme";"De 15 à 24 ans";"Population";2016;159,968119
"Villejust";"Commune";"Femme";"Moins de 15 ans";"Population";2016;260,006226
"Saulx-les-Chartreux";"Commune";"Femme";"De 55 à 64 ans";"Population";2016;345,130037
"Villejust";"Commune";"Femme";"80 ans ou plus";"Population";2016;39,044623
"Gometz-le-Châtel";"Commune";"Femme";"De 55 à 64 ans";"Population";2016;152,769412
"Villejust";"Commune";"Femme";"De 15 à 24 ans";"Population";2016;141,025739
"Gometz-le-Châtel";"Commune";"Femme";"De 25 à 39 ans";"Population";2016;248,150475
"Villejust";"Commune";"Homme";"De 65 à 79 ans";"Population";2016;82,611765
"Saulx-les-Chartreux";"Commune";"Femme";"De 15 à 24 ans";"Population";2016;290,120608
"Gometz-le-Châtel";"Commune";"Homme";"Moins de 15 ans";"Population";2016;265,126357
"Bures-sur-Yvette";"Commune";"Femme";"Moins de 15 ans";"Population";2016;793,206216
"Villejust";"Commune";"Femme";"De 65 à 79 ans";"Population";2016;82,139681
"Bures-sur-Yvette";"Commune";"Femme";"80 ans ou plus";"Population";2016;285,178166
"Gometz-le-Châtel";"Commune";"Homme";"De 65 à 79 ans";"Population";2016;142,738522
"Villejust";"Commune";"Homme";"Moins de 15 ans";"Population";2016;224,912395
"Gometz-le-Châtel";"Commune";"Homme";"De 25 à 39 ans";"Population";2016;207,986192
"Villejust";"Commune";"Femme";"De 55 à 64 ans";"Population";2016;120,360998
"Bures-sur-Yvette";"Commune";"Femme";"De 40 à 54 ans";"Population";2016;992,809997
"Bures-sur-Yvette";"Commune";"Homme";"Moins de 15 ans";"Population";2016;810,15165
"Bures-sur-Yvette";"Commune";"Homme";"De 15 à 24 ans";"Population";2016;956,411373
"Bures-sur-Yvette";"Commune";"Homme";"80 ans ou plus";"Population";2016;205,466135
"Villejust";"Commune";"Homme";"80 ans ou plus";"Population";2016;14,379887
"Gometz-le-Châtel";"Commune";"Homme";"De 55 à 64 ans";"Population";2016;136,688912
